% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 715.2 ms, time offset -18.37 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel B, level 335.9 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-02-12 T 11:14:36 -0500
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-3.392460240000e-01, 1.055203e+00, 3.309722e-01
-3.385447920000e-01, 1.057645e+00, 3.309722e-01
-3.378435600000e-01, 1.095506e+00, 3.309722e-01
-3.371423280000e-01, 1.105276e+00, 3.309722e-01
-3.364410960000e-01, 1.091842e+00, 3.309722e-01
-3.357398640000e-01, 1.057645e+00, 3.309722e-01
-3.350386320000e-01, 1.039326e+00, 3.309722e-01
-3.343374000000e-01, 1.057645e+00, 3.309722e-01
-3.336361680000e-01, 1.084514e+00, 3.309722e-01
-3.329349360000e-01, 1.039326e+00, 3.297509e-01
-3.322337040000e-01, 1.021006e+00, 3.309722e-01
-3.315324720000e-01, 1.025892e+00, 3.309722e-01
-3.308312400000e-01, 1.039326e+00, 3.309722e-01
-3.301300080000e-01, 1.034441e+00, 3.309722e-01
-3.294287760000e-01, 1.038105e+00, 3.309722e-01
-3.287275440000e-01, 1.058867e+00, 3.297509e-01
-3.280263120000e-01, 1.038105e+00, 3.321935e-01
-3.273250800000e-01, 1.030777e+00, 3.309722e-01
-3.266238480000e-01, 1.034441e+00, 3.297509e-01
-3.259226160000e-01, 1.019785e+00, 3.309722e-01
-3.252213840000e-01, 1.056424e+00, 3.309722e-01
-3.245201520000e-01, 1.101612e+00, 3.309722e-01
-3.238189200000e-01, 1.108940e+00, 3.309722e-01
-3.231176880000e-01, 1.093063e+00, 3.309722e-01
-3.224164560000e-01, 1.084514e+00, 3.321935e-01
-3.217152240000e-01, 1.108940e+00, 3.309722e-01
-3.210139920000e-01, 1.105276e+00, 3.309722e-01
-3.203127600000e-01, 1.067416e+00, 3.309722e-01
-3.196115280000e-01, 1.045432e+00, 3.309722e-01
-3.189102960000e-01, 1.105276e+00, 3.309722e-01
-3.182090640000e-01, 1.096727e+00, 3.309722e-01
-3.175078320000e-01, 1.053981e+00, 3.309722e-01
-3.168066000000e-01, 1.028334e+00, 3.309722e-01
-3.161053680000e-01, 1.047875e+00, 3.309722e-01
-3.154041360000e-01, 1.052760e+00, 3.309722e-01
-3.147029040000e-01, 1.022228e+00, 3.309722e-01
-3.140016720000e-01, 1.028334e+00, 3.309722e-01
-3.133004400000e-01, 1.033219e+00, 3.309722e-01
-3.125992080000e-01, 1.055203e+00, 3.309722e-01
-3.118979760000e-01, 1.095506e+00, 3.309722e-01
-3.111967440000e-01, 1.082071e+00, 3.297509e-01
-3.104955120000e-01, 1.063752e+00, 3.309722e-01
-3.097942800000e-01, 1.094284e+00, 3.321935e-01
-3.090930480000e-01, 1.099170e+00, 3.309722e-01
-3.083918160000e-01, 1.082071e+00, 3.309722e-01
-3.076905840000e-01, 1.058867e+00, 3.309722e-01
-3.069893520000e-01, 1.094284e+00, 3.309722e-01
-3.062881200000e-01, 1.074744e+00, 3.309722e-01
-3.055868880000e-01, 1.046654e+00, 3.309722e-01
-3.048856560000e-01, 1.110161e+00, 3.309722e-01
-3.041844240000e-01, 1.086957e+00, 3.309722e-01
-3.034831920000e-01, 1.039326e+00, 3.309722e-01
-3.027819600000e-01, 1.029555e+00, 3.321935e-01
-3.020807280000e-01, 1.045432e+00, 3.309722e-01
-3.013794960000e-01, 1.086957e+00, 3.321935e-01
-3.006782640000e-01, 1.113825e+00, 1.636541e-01
-2.999770320000e-01, 1.023449e+00, 1.221300e-03
-2.992758000000e-01, 9.782609e-01, 2.442599e-03
-2.985745680000e-01, 9.672692e-01, 2.442599e-03
-2.978733360000e-01, 9.245237e-01, 2.442599e-03
-2.971721040000e-01, 9.404006e-01, 2.442599e-03
-2.964708720000e-01, 9.550562e-01, 2.442599e-03
-2.957696400000e-01, 9.318515e-01, 3.663899e-03
-2.950684080000e-01, 9.440645e-01, 2.442599e-03
-2.943671760000e-01, 9.489497e-01, 2.442599e-03
-2.936659440000e-01, 9.355154e-01, 2.442599e-03
-2.929647120000e-01, 9.819248e-01, 1.221300e-03
-2.922634800000e-01, 9.831461e-01, 2.442599e-03
-2.915622480000e-01, 9.550562e-01, 2.442599e-03
-2.908610160000e-01, 9.391793e-01, 1.221300e-03
-2.901597840000e-01, 9.745970e-01, 2.442599e-03
-2.894585520000e-01, 1.007572e+00, 2.442599e-03
-2.887573200000e-01, 9.904739e-01, 2.442599e-03
-2.880560880000e-01, 9.892526e-01, 2.442599e-03
-2.873548560000e-01, 9.623840e-01, 3.663899e-03
-2.866536240000e-01, 9.367367e-01, 2.442599e-03
-2.859523920000e-01, 9.416219e-01, 2.442599e-03
-2.852511600000e-01, 9.562775e-01, 2.442599e-03
-2.845499280000e-01, 9.587201e-01, 2.442599e-03
-2.838486960000e-01, 9.452858e-01, 2.442599e-03
-2.831474640000e-01, 9.220811e-01, 3.663899e-03
-2.824462320000e-01, 9.196385e-01, 2.442599e-03
-2.817450000000e-01, 9.550562e-01, 2.442599e-03
-2.810437680000e-01, 9.245237e-01, 2.442599e-03
-2.803425360000e-01, 9.062042e-01, 2.442599e-03
-2.796413040000e-01, 9.208598e-01, 3.663899e-03
-2.789400720000e-01, 9.367367e-01, 2.442599e-03
-2.782388400000e-01, 9.452858e-01, 2.442599e-03
-2.775376080000e-01, 9.587201e-01, 2.442599e-03
-2.768363760000e-01, 9.855887e-01, 2.442599e-03
-2.761351440000e-01, 9.794822e-01, 2.442599e-03
-2.754339120000e-01, 9.404006e-01, 2.442599e-03
-2.747326800000e-01, 9.025403e-01, 3.663899e-03
-2.740314480000e-01, 9.233024e-01, 2.442599e-03
-2.733302160000e-01, 9.404006e-01, 2.442599e-03
-2.726289840000e-01, 9.489497e-01, 2.442599e-03
-2.719277520000e-01, 9.794822e-01, 2.442599e-03
-2.712265200000e-01, 9.660479e-01, 2.442599e-03
-2.705252880000e-01, 9.452858e-01, 2.442599e-03
-2.698240560000e-01, 9.648266e-01, 2.442599e-03
-2.691228240000e-01, 9.404006e-01, 2.442599e-03
-2.684215920000e-01, 9.147533e-01, 3.663899e-03
-2.677203600000e-01, 9.171959e-01, 3.663899e-03
-2.670191280000e-01, 9.452858e-01, 2.442599e-03
-2.663178960000e-01, 9.831461e-01, 2.442599e-03
-2.656166640000e-01, 1.006351e+00, 2.442599e-03
-2.649154320000e-01, 1.007572e+00, 2.442599e-03
-2.642142000000e-01, 9.733757e-01, 2.442599e-03
-2.635129680000e-01, 9.330728e-01, 2.442599e-03
-2.628117360000e-01, 9.306302e-01, 2.442599e-03
-2.621105040000e-01, 9.110894e-01, 1.221300e-03
-2.614092720000e-01, 9.196385e-01, 2.442599e-03
-2.607080400000e-01, 9.587201e-01, 1.221300e-03
-2.600068080000e-01, 9.733757e-01, 2.442599e-03
-2.593055760000e-01, 9.428432e-01, 1.221300e-03
-2.586043440000e-01, 9.086468e-01, 2.442599e-03
-2.579031120000e-01, 9.428432e-01, 2.442599e-03
-2.572018800000e-01, 9.684905e-01, 2.442599e-03
-2.565006480000e-01, 9.904739e-01, 2.442599e-03
-2.557994160000e-01, 1.001466e+00, 2.442599e-03
-2.550981840000e-01, 9.562775e-01, 2.442599e-03
-2.543969520000e-01, 9.269663e-01, 1.221300e-03
-2.536957200000e-01, 9.562775e-01, 3.663899e-03
-2.529944880000e-01, 9.978017e-01, 2.442599e-03
-2.522932560000e-01, 1.006351e+00, 2.442599e-03
-2.515920240000e-01, 9.892526e-01, 1.221300e-03
-2.508907920000e-01, 9.807035e-01, 2.442599e-03
-2.501895600000e-01, 9.501710e-01, 2.442599e-03
-2.494883280000e-01, 9.465071e-01, 2.442599e-03
-2.487870960000e-01, 9.965804e-01, 2.442599e-03
-2.480858640000e-01, 9.953591e-01, 2.442599e-03
-2.473846320000e-01, 9.550562e-01, 2.442599e-03
-2.466834000000e-01, 9.123107e-01, 1.221300e-03
-2.459821680000e-01, 9.330728e-01, 1.221300e-03
-2.452809360000e-01, 9.208598e-01, 2.442599e-03
-2.445797040000e-01, 9.098681e-01, 2.442599e-03
-2.438784720000e-01, 9.550562e-01, 2.442599e-03
-2.431772400000e-01, 9.440645e-01, 2.442599e-03
-2.424760080000e-01, 9.135320e-01, 2.442599e-03
-2.417747760000e-01, 9.000977e-01, 2.442599e-03
-2.410735440000e-01, 9.196385e-01, 2.442599e-03
-2.403723120000e-01, 9.660479e-01, 2.442599e-03
-2.396710800000e-01, 9.953591e-01, 1.221300e-03
-2.389698480000e-01, 9.440645e-01, 2.442599e-03
-2.382686160000e-01, 9.159746e-01, 1.221300e-03
-2.375673840000e-01, 9.342941e-01, 3.663899e-03
-2.368661520000e-01, 9.904739e-01, 2.442599e-03
-2.361649200000e-01, 9.990230e-01, 2.442599e-03
-2.354636880000e-01, 9.892526e-01, 2.442599e-03
-2.347624560000e-01, 9.807035e-01, 2.442599e-03
-2.340612240000e-01, 9.587201e-01, 2.442599e-03
-2.333599920000e-01, 9.330728e-01, 2.442599e-03
-2.326587600000e-01, 9.135320e-01, 2.442599e-03
-2.319575280000e-01, 9.025403e-01, 3.663899e-03
-2.312562960000e-01, 9.000977e-01, 2.442599e-03
-2.305550640000e-01, 9.135320e-01, 3.663899e-03
-2.298538320000e-01, 9.501710e-01, 2.442599e-03
-2.291526000000e-01, 9.428432e-01, 2.442599e-03
-2.284513680000e-01, 9.501710e-01, 2.442599e-03
-2.277501360000e-01, 9.880313e-01, 2.442599e-03
-2.270489040000e-01, 9.843674e-01, 2.442599e-03
-2.263476720000e-01, 9.440645e-01, 2.442599e-03
-2.256464400000e-01, 9.049829e-01, 2.442599e-03
-2.249452080000e-01, 9.489497e-01, 2.442599e-03
-2.242439760000e-01, 9.794822e-01, 2.442599e-03
-2.235427440000e-01, 9.721544e-01, 2.442599e-03
-2.228415120000e-01, 9.355154e-01, 2.442599e-03
-2.221402800000e-01, 9.257450e-01, 2.442599e-03
-2.214390480000e-01, 9.294089e-01, 2.442599e-03
-2.207378160000e-01, 9.440645e-01, 2.442599e-03
-2.200365840000e-01, 9.440645e-01, 2.442599e-03
-2.193353520000e-01, 9.404006e-01, 2.442599e-03
-2.186341200000e-01, 9.281876e-01, 2.442599e-03
-2.179328880000e-01, 9.098681e-01, 2.442599e-03
-2.172316560000e-01, 9.330728e-01, 2.442599e-03
-2.165304240000e-01, 9.745970e-01, 2.442599e-03
-2.158291920000e-01, 1.002687e+00, 2.442599e-03
-2.151279600000e-01, 9.672692e-01, 3.663899e-03
-2.144267280000e-01, 9.379580e-01, 2.442599e-03
-2.137254960000e-01, 9.550562e-01, 2.442599e-03
-2.130242640000e-01, 9.281876e-01, 2.442599e-03
-2.123230320000e-01, 9.159746e-01, 2.442599e-03
-2.116218000000e-01, 9.269663e-01, 2.442599e-03
-2.109205680000e-01, 9.294089e-01, 2.442599e-03
-2.102193360000e-01, 9.281876e-01, 2.442599e-03
-2.095181040000e-01, 9.318515e-01, 2.442599e-03
-2.088168720000e-01, 9.318515e-01, 2.442599e-03
-2.081156400000e-01, 9.452858e-01, 2.442599e-03
-2.074144080000e-01, 9.684905e-01, 2.442599e-03
-2.067131760000e-01, 9.758183e-01, 2.442599e-03
-2.060119440000e-01, 9.697118e-01, 1.221300e-03
-2.053107120000e-01, 9.807035e-01, 2.442599e-03
-2.046094800000e-01, 1.003908e+00, 2.442599e-03
-2.039082480000e-01, 9.916952e-01, 2.442599e-03
-2.032070160000e-01, 9.538349e-01, 2.442599e-03
-2.025057840000e-01, 9.428432e-01, 1.221300e-03
-2.018045520000e-01, 1.005130e+00, 3.663899e-03
-2.011033200000e-01, 9.794822e-01, 1.221300e-03
-2.004020880000e-01, 1.018564e+00, 1.722032e-01
-1.997008560000e-01, 1.118710e+00, 3.321935e-01
-1.989996240000e-01, 1.111383e+00, 3.309722e-01
-1.982983920000e-01, 1.089399e+00, 3.309722e-01
-1.975971600000e-01, 1.060088e+00, 3.321935e-01
-1.968959280000e-01, 1.035662e+00, 3.309722e-01
-1.961946960000e-01, 1.044211e+00, 3.309722e-01
-1.954934640000e-01, 1.053981e+00, 3.321935e-01
-1.947922320000e-01, 1.016121e+00, 3.321935e-01
-1.940910000000e-01, 1.038105e+00, 3.321935e-01
-1.933897680000e-01, 1.064973e+00, 3.321935e-01
-1.926885360000e-01, 1.073522e+00, 3.321935e-01
-1.919873040000e-01, 1.085735e+00, 3.321935e-01
-1.912860720000e-01, 1.096727e+00, 3.309722e-01
-1.905848400000e-01, 1.089399e+00, 3.321935e-01
-1.898836080000e-01, 1.040547e+00, 3.321935e-01
-1.891823760000e-01, 1.031998e+00, 3.321935e-01
-1.884811440000e-01, 1.071080e+00, 3.309722e-01
-1.877799120000e-01, 1.129702e+00, 3.309722e-01
-1.870786800000e-01, 1.089399e+00, 3.309722e-01
-1.863774480000e-01, 1.050318e+00, 3.309722e-01
-1.856762160000e-01, 1.068637e+00, 3.321935e-01
-1.849749840000e-01, 1.115046e+00, 3.309722e-01
-1.842737520000e-01, 1.118710e+00, 3.309722e-01
-1.835725200000e-01, 1.094284e+00, 3.309722e-01
-1.828712880000e-01, 1.083293e+00, 3.321935e-01
-1.821700560000e-01, 1.100391e+00, 3.309722e-01
-1.814688240000e-01, 1.112604e+00, 3.321935e-01
-1.807675920000e-01, 1.080850e+00, 3.321935e-01
-1.800663600000e-01, 1.062531e+00, 3.309722e-01
-1.793651280000e-01, 1.064973e+00, 3.309722e-01
-1.786638960000e-01, 1.080850e+00, 3.321935e-01
-1.779626640000e-01, 1.066194e+00, 3.309722e-01
-1.772614320000e-01, 1.071080e+00, 3.309722e-01
-1.765602000000e-01, 1.068637e+00, 3.309722e-01
-1.758589680000e-01, 1.023449e+00, 3.309722e-01
-1.751577360000e-01, 1.047875e+00, 3.309722e-01
-1.744565040000e-01, 1.079629e+00, 3.321935e-01
-1.737552720000e-01, 1.085735e+00, 3.309722e-01
-1.730540400000e-01, 1.072301e+00, 3.309722e-01
-1.723528080000e-01, 1.083293e+00, 3.309722e-01
-1.716515760000e-01, 1.111383e+00, 3.321935e-01
-1.709503440000e-01, 1.088178e+00, 3.309722e-01
-1.702491120000e-01, 1.086957e+00, 3.321935e-01
-1.695478800000e-01, 1.105276e+00, 3.309722e-01
-1.688466480000e-01, 1.111383e+00, 3.309722e-01
-1.681454160000e-01, 1.082071e+00, 3.309722e-01
-1.674441840000e-01, 1.082071e+00, 3.309722e-01
-1.667429520000e-01, 1.123596e+00, 3.321935e-01
-1.660417200000e-01, 1.115046e+00, 3.309722e-01
-1.653404880000e-01, 1.071080e+00, 3.309722e-01
-1.646392560000e-01, 1.040547e+00, 3.309722e-01
-1.639380240000e-01, 1.101612e+00, 3.321935e-01
-1.632367920000e-01, 1.079629e+00, 3.309722e-01
-1.625355600000e-01, 1.034441e+00, 3.321935e-01
-1.618343280000e-01, 1.055203e+00, 3.309722e-01
-1.611330960000e-01, 1.052760e+00, 3.321935e-01
-1.604318640000e-01, 1.060088e+00, 3.309722e-01
-1.597306320000e-01, 1.084514e+00, 3.309722e-01
-1.590294000000e-01, 1.096727e+00, 3.309722e-01
-1.583281680000e-01, 1.100391e+00, 3.321935e-01
-1.576269360000e-01, 1.095506e+00, 3.309722e-01
-1.569257040000e-01, 1.106497e+00, 3.309722e-01
-1.562244720000e-01, 1.088178e+00, 3.309722e-01
-1.555232400000e-01, 1.064973e+00, 3.334148e-01
-1.548220080000e-01, 1.075965e+00, 3.309722e-01
-1.541207760000e-01, 1.095506e+00, 3.309722e-01
-1.534195440000e-01, 1.113825e+00, 3.321935e-01
-1.527183120000e-01, 1.113825e+00, 3.321935e-01
-1.520170800000e-01, 1.085735e+00, 3.321935e-01
-1.513158480000e-01, 1.066194e+00, 3.321935e-01
-1.506146160000e-01, 1.078407e+00, 3.309722e-01
-1.499133840000e-01, 1.111383e+00, 3.309722e-01
-1.492121520000e-01, 1.080850e+00, 3.321935e-01
-1.485109200000e-01, 1.029555e+00, 3.309722e-01
-1.478096880000e-01, 1.018564e+00, 3.321935e-01
-1.471084560000e-01, 1.036883e+00, 3.321935e-01
-1.464072240000e-01, 1.067416e+00, 3.309722e-01
-1.457059920000e-01, 1.094284e+00, 3.309722e-01
-1.450047600000e-01, 1.058867e+00, 3.321935e-01
-1.443035280000e-01, 1.051539e+00, 3.321935e-01
-1.436022960000e-01, 1.075965e+00, 3.309722e-01
-1.429010640000e-01, 1.104055e+00, 3.309722e-01
-1.421998320000e-01, 1.102833e+00, 3.309722e-01
-1.414986000000e-01, 1.083293e+00, 3.321935e-01
-1.407973680000e-01, 1.074744e+00, 3.321935e-01
-1.400961360000e-01, 1.095506e+00, 3.309722e-01
-1.393949040000e-01, 1.082071e+00, 3.309722e-01
-1.386936720000e-01, 1.031998e+00, 3.309722e-01
-1.379924400000e-01, 1.082071e+00, 3.321935e-01
-1.372912080000e-01, 1.074744e+00, 3.321935e-01
-1.365899760000e-01, 1.033219e+00, 3.309722e-01
-1.358887440000e-01, 1.060088e+00, 3.321935e-01
-1.351875120000e-01, 1.099170e+00, 3.321935e-01
-1.344862800000e-01, 1.132145e+00, 3.321935e-01
-1.337850480000e-01, 1.122374e+00, 3.309722e-01
-1.330838160000e-01, 1.110161e+00, 3.321935e-01
-1.323825840000e-01, 1.073522e+00, 3.321935e-01
-1.316813520000e-01, 1.046654e+00, 3.309722e-01
-1.309801200000e-01, 1.067416e+00, 3.321935e-01
-1.302788880000e-01, 1.053981e+00, 3.309722e-01
-1.295776560000e-01, 1.028334e+00, 3.321935e-01
-1.288764240000e-01, 1.013679e+00, 3.321935e-01
-1.281751920000e-01, 1.019785e+00, 3.321935e-01
-1.274739600000e-01, 1.025892e+00, 3.321935e-01
-1.267727280000e-01, 1.025892e+00, 3.309722e-01
-1.260714960000e-01, 1.022228e+00, 3.309722e-01
-1.253702640000e-01, 1.041768e+00, 3.321935e-01
-1.246690320000e-01, 1.080850e+00, 3.334148e-01
-1.239678000000e-01, 1.091842e+00, 3.309722e-01
-1.232665680000e-01, 1.106497e+00, 3.321935e-01
-1.225653360000e-01, 1.119932e+00, 3.309722e-01
-1.218641040000e-01, 1.123596e+00, 3.321935e-01
-1.211628720000e-01, 1.080850e+00, 3.309722e-01
-1.204616400000e-01, 1.046654e+00, 3.321935e-01
-1.197604080000e-01, 1.084514e+00, 3.321935e-01
-1.190591760000e-01, 1.108940e+00, 3.321935e-01
-1.183579440000e-01, 1.085735e+00, 3.321935e-01
-1.176567120000e-01, 1.035662e+00, 3.309722e-01
-1.169554800000e-01, 1.090620e+00, 3.309722e-01
-1.162542480000e-01, 1.118710e+00, 3.309722e-01
-1.155530160000e-01, 1.110161e+00, 3.321935e-01
-1.148517840000e-01, 1.093063e+00, 3.309722e-01
-1.141505520000e-01, 1.104055e+00, 3.309722e-01
-1.134493200000e-01, 1.084514e+00, 3.309722e-01
-1.127480880000e-01, 1.034441e+00, 3.321935e-01
-1.120468560000e-01, 1.051539e+00, 3.321935e-01
-1.113456240000e-01, 1.075965e+00, 3.309722e-01
-1.106443920000e-01, 1.083293e+00, 3.321935e-01
-1.099431600000e-01, 1.060088e+00, 3.309722e-01
-1.092419280000e-01, 1.086957e+00, 3.334148e-01
-1.085406960000e-01, 1.102833e+00, 3.309722e-01
