% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 777.8 ms, time offset -18.37 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel B, level 335.9 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-02-12 T 09:53:25 -0500
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-8.306980000000e-02, 5.190523e-01, 2.442599e-03
-8.230719200000e-02, 5.068393e-01, 4.885198e-03
-8.154458400000e-02, 4.885198e-01, 3.663899e-03
-8.078197600000e-02, 5.251588e-01, 2.442599e-03
-8.001936800000e-02, 5.129458e-01, 2.442599e-03
-7.925676000000e-02, 5.068393e-01, 2.442599e-03
-7.849415200000e-02, 4.946263e-01, 3.663899e-03
-7.773154400000e-02, 4.824133e-01, 3.663899e-03
-7.696893600000e-02, 5.068393e-01, 2.442599e-03
-7.620632800000e-02, 5.129458e-01, 3.663899e-03
-7.544372000000e-02, 5.251588e-01, 3.663899e-03
-7.468111200000e-02, 5.190523e-01, 3.663899e-03
-7.391850400000e-02, 5.129458e-01, 3.663899e-03
-7.315589600000e-02, 5.129458e-01, 2.442599e-03
-7.239328800000e-02, 5.007328e-01, 2.442599e-03
-7.163068000000e-02, 4.763068e-01, 4.885198e-03
-7.086807200000e-02, 4.946263e-01, 2.442599e-03
-7.010546400000e-02, 5.068393e-01, 2.442599e-03
-6.934285600000e-02, 5.068393e-01, 4.885198e-03
-6.858024800000e-02, 4.885198e-01, 4.885198e-03
-6.781764000000e-02, 5.007328e-01, 4.885198e-03
-6.705503200000e-02, 5.007328e-01, 4.885198e-03
-6.629242400000e-02, 4.946263e-01, 3.663899e-03
-6.552981600000e-02, 5.007328e-01, 3.663899e-03
-6.476720800000e-02, 5.190523e-01, 2.442599e-03
-6.400460000000e-02, 4.946263e-01, 2.442599e-03
-6.324199200000e-02, 4.763068e-01, 2.442599e-03
-6.247938400000e-02, 4.763068e-01, 3.663899e-03
-6.171677600000e-02, 4.763068e-01, 4.885198e-03
-6.095416800000e-02, 4.763068e-01, 3.663899e-03
-6.019156000000e-02, 5.007328e-01, 4.885198e-03
-5.942895200000e-02, 5.251588e-01, 3.663899e-03
-5.866634400000e-02, 5.007328e-01, 3.663899e-03
-5.790373600000e-02, 5.068393e-01, 4.885198e-03
-5.714112800000e-02, 4.885198e-01, 3.663899e-03
-5.637852000000e-02, 4.763068e-01, 3.663899e-03
-5.561591200000e-02, 5.007328e-01, 4.885198e-03
-5.485330400000e-02, 4.885198e-01, 3.663899e-03
-5.409069600000e-02, 5.068393e-01, 4.885198e-03
-5.332808800000e-02, 5.068393e-01, 2.442599e-03
-5.256548000000e-02, 5.068393e-01, 2.442599e-03
-5.180287200000e-02, 5.007328e-01, 2.442599e-03
-5.104026400000e-02, 5.007328e-01, 3.663899e-03
-5.027765600000e-02, 4.824133e-01, 2.442599e-03
-4.951504800000e-02, 4.763068e-01, 3.663899e-03
-4.875244000000e-02, 5.007328e-01, 2.442599e-03
-4.798983200000e-02, 5.068393e-01, 2.442599e-03
-4.722722400000e-02, 5.129458e-01, 4.885198e-03
-4.646461600000e-02, 5.251588e-01, 3.663899e-03
-4.570200800000e-02, 5.190523e-01, 4.885198e-03
-4.493940000000e-02, 4.824133e-01, 4.885198e-03
-4.417679200000e-02, 4.885198e-01, 2.442599e-03
-4.341418400000e-02, 5.068393e-01, 4.885198e-03
-4.265157600000e-02, 4.946263e-01, 3.663899e-03
-4.188896800000e-02, 5.068393e-01, 2.442599e-03
-4.112636000000e-02, 4.946263e-01, 2.442599e-03
-4.036375200000e-02, 4.885198e-01, 2.442599e-03
-3.960114400000e-02, 5.007328e-01, 2.442599e-03
-3.883853600000e-02, 5.007328e-01, 2.442599e-03
-3.807592800000e-02, 5.190523e-01, 3.663899e-03
-3.731332000000e-02, 5.068393e-01, 2.442599e-03
-3.655071200000e-02, 5.007328e-01, 2.442599e-03
-3.578810400000e-02, 5.190523e-01, 3.663899e-03
-3.502549600000e-02, 5.068393e-01, 2.442599e-03
-3.426288800000e-02, 4.946263e-01, 2.442599e-03
-3.350028000000e-02, 4.885198e-01, 3.663899e-03
-3.273767200000e-02, 5.007328e-01, 3.663899e-03
-3.197506400000e-02, 4.824133e-01, 2.442599e-03
-3.121245600000e-02, 4.885198e-01, 3.663899e-03
-3.044984800000e-02, 4.946263e-01, 3.663899e-03
-2.968724000000e-02, 5.251588e-01, 2.442599e-03
-2.892463200000e-02, 5.068393e-01, 2.442599e-03
-2.816202400000e-02, 5.007328e-01, 3.663899e-03
-2.739941600000e-02, 5.068393e-01, 4.885198e-03
-2.663680800000e-02, 5.007328e-01, 2.442599e-03
-2.587420000000e-02, 4.885198e-01, 2.442599e-03
-2.511159200000e-02, 4.824133e-01, 2.442599e-03
-2.434898400000e-02, 4.885198e-01, 2.442599e-03
-2.358637600000e-02, 4.946263e-01, 2.442599e-03
-2.282376800000e-02, 5.190523e-01, 3.663899e-03
-2.206116000000e-02, 5.129458e-01, 2.442599e-03
-2.129855200000e-02, 5.007328e-01, 3.663899e-03
-2.053594400000e-02, 5.007328e-01, 2.442599e-03
-1.977333600000e-02, 4.885198e-01, 4.885198e-03
-1.901072800000e-02, 4.946263e-01, 4.885198e-03
-1.824812000000e-02, 4.946263e-01, 3.663899e-03
-1.748551200000e-02, 5.007328e-01, 3.663899e-03
-1.672290400000e-02, 5.190523e-01, 4.885198e-03
-1.596029600000e-02, 5.190523e-01, 2.442599e-03
-1.519768800000e-02, 5.190523e-01, 2.442599e-03
-1.443508000000e-02, 5.190523e-01, 2.442599e-03
-1.367247200000e-02, 5.251588e-01, 3.663899e-03
-1.290986400000e-02, 5.129458e-01, 3.663899e-03
-1.214725600000e-02, 4.885198e-01, 3.663899e-03
-1.138464800000e-02, 4.824133e-01, 4.885198e-03
-1.062204000000e-02, 5.068393e-01, 2.442599e-03
-9.859432000000e-03, 5.068393e-01, 2.442599e-03
-9.096824000000e-03, 5.129458e-01, 3.663899e-03
-8.334216000000e-03, 5.190523e-01, 3.663899e-03
-7.571608000000e-03, 5.129458e-01, 3.663899e-03
-6.809000000000e-03, 4.885198e-01, 3.663899e-03
-6.046392000000e-03, 4.946263e-01, 3.663899e-03
-5.283784000000e-03, 5.007328e-01, 1.221300e-03
-4.521176000000e-03, 4.946263e-01, 2.442599e-03
-3.758568000000e-03, 5.129458e-01, 3.663899e-03
-2.995960000000e-03, 5.007328e-01, 3.663899e-03
-2.233352000000e-03, 4.885198e-01, 3.663899e-03
-1.470744000000e-03, 4.946263e-01, 3.663899e-03
-7.081360000000e-04, 5.007328e-01, 1.685393e-01
5.447199999997e-05, 5.373718e-01, 3.346361e-01
8.170800000000e-04, 5.617977e-01, 3.321935e-01
1.579688000000e-03, 5.679042e-01, 3.321935e-01
2.342296000000e-03, 5.862237e-01, 3.321935e-01
3.104904000000e-03, 5.617977e-01, 3.321935e-01
3.867512000000e-03, 5.434783e-01, 3.321935e-01
4.630120000000e-03, 5.312653e-01, 3.321935e-01
5.392728000000e-03, 5.312653e-01, 3.321935e-01
6.155336000000e-03, 5.495848e-01, 3.321935e-01
6.917944000000e-03, 5.495848e-01, 3.309722e-01
7.680552000000e-03, 5.434783e-01, 3.334148e-01
8.443160000000e-03, 5.495848e-01, 3.321935e-01
9.205768000000e-03, 5.801172e-01, 3.321935e-01
9.968376000000e-03, 5.740107e-01, 3.309722e-01
1.073098400000e-02, 5.556913e-01, 3.309722e-01
1.149359200000e-02, 5.495848e-01, 3.321935e-01
1.225620000000e-02, 5.740107e-01, 3.321935e-01
1.301880800000e-02, 5.556913e-01, 3.321935e-01
1.378141600000e-02, 5.617977e-01, 3.309722e-01
1.454402400000e-02, 5.556913e-01, 3.309722e-01
1.530663200000e-02, 5.801172e-01, 3.321935e-01
1.606924000000e-02, 5.617977e-01, 3.309722e-01
1.683184800000e-02, 5.740107e-01, 3.309722e-01
1.759445600000e-02, 5.801172e-01, 3.321935e-01
1.835706400000e-02, 5.556913e-01, 3.309722e-01
1.911967200000e-02, 5.434783e-01, 3.309722e-01
1.988228000000e-02, 5.373718e-01, 3.321935e-01
2.064488800000e-02, 5.434783e-01, 3.309722e-01
2.140749600000e-02, 5.434783e-01, 3.321935e-01
2.217010400000e-02, 5.679042e-01, 3.321935e-01
2.293271200000e-02, 5.740107e-01, 3.309722e-01
2.369532000000e-02, 5.740107e-01, 3.309722e-01
2.445792800000e-02, 5.862237e-01, 3.309722e-01
2.522053600000e-02, 5.679042e-01, 3.321935e-01
2.598314400000e-02, 5.434783e-01, 3.309722e-01
2.674575200000e-02, 5.434783e-01, 3.309722e-01
2.750836000000e-02, 5.740107e-01, 3.321935e-01
2.827096800000e-02, 5.617977e-01, 3.309722e-01
2.903357600000e-02, 5.495848e-01, 3.321935e-01
2.979618400000e-02, 5.556913e-01, 3.321935e-01
3.055879200000e-02, 5.617977e-01, 3.321935e-01
3.132140000000e-02, 5.556913e-01, 3.321935e-01
3.208400800000e-02, 5.801172e-01, 3.321935e-01
3.284661600000e-02, 5.679042e-01, 3.321935e-01
3.360922400000e-02, 5.617977e-01, 3.321935e-01
3.437183200000e-02, 5.740107e-01, 3.309722e-01
3.513444000000e-02, 5.923302e-01, 3.309722e-01
3.589704800000e-02, 5.617977e-01, 3.321935e-01
3.665965600000e-02, 5.556913e-01, 3.309722e-01
3.742226400000e-02, 5.617977e-01, 3.321935e-01
3.818487200000e-02, 5.740107e-01, 3.309722e-01
3.894748000000e-02, 5.617977e-01, 3.321935e-01
3.971008800000e-02, 5.495848e-01, 3.321935e-01
4.047269600000e-02, 5.617977e-01, 3.309722e-01
4.123530400000e-02, 5.740107e-01, 3.321935e-01
4.199791200000e-02, 5.617977e-01, 3.321935e-01
4.276052000000e-02, 5.740107e-01, 3.321935e-01
4.352312800000e-02, 5.862237e-01, 3.321935e-01
4.428573600000e-02, 5.862237e-01, 3.309722e-01
4.504834400000e-02, 5.617977e-01, 3.321935e-01
4.581095200000e-02, 5.617977e-01, 3.321935e-01
4.657356000000e-02, 5.556913e-01, 3.321935e-01
4.733616800000e-02, 5.373718e-01, 3.321935e-01
4.809877600000e-02, 5.740107e-01, 3.309722e-01
4.886138400000e-02, 5.617977e-01, 3.321935e-01
4.962399200000e-02, 5.495848e-01, 3.321935e-01
5.038660000000e-02, 5.740107e-01, 3.309722e-01
5.114920800000e-02, 5.617977e-01, 3.309722e-01
5.191181600000e-02, 5.617977e-01, 3.321935e-01
5.267442400000e-02, 5.617977e-01, 3.309722e-01
5.343703200000e-02, 5.679042e-01, 3.309722e-01
5.419964000000e-02, 5.617977e-01, 3.321935e-01
5.496224800000e-02, 5.679042e-01, 3.321935e-01
5.572485600000e-02, 5.679042e-01, 3.321935e-01
5.648746400000e-02, 5.862237e-01, 3.321935e-01
5.725007200000e-02, 5.617977e-01, 3.321935e-01
5.801268000000e-02, 5.495848e-01, 3.321935e-01
5.877528800000e-02, 5.434783e-01, 3.321935e-01
5.953789600000e-02, 5.495848e-01, 3.321935e-01
6.030050400000e-02, 5.679042e-01, 3.309722e-01
6.106311200000e-02, 5.556913e-01, 3.321935e-01
6.182572000000e-02, 5.556913e-01, 3.321935e-01
6.258832800000e-02, 5.617977e-01, 3.309722e-01
6.335093600000e-02, 5.617977e-01, 3.309722e-01
6.411354400000e-02, 5.373718e-01, 3.321935e-01
6.487615200000e-02, 5.251588e-01, 3.321935e-01
6.563876000000e-02, 5.495848e-01, 3.321935e-01
6.640136800000e-02, 5.679042e-01, 3.321935e-01
6.716397600000e-02, 5.495848e-01, 3.309722e-01
6.792658400000e-02, 5.495848e-01, 3.321935e-01
6.868919200000e-02, 5.556913e-01, 3.321935e-01
6.945180000000e-02, 5.434783e-01, 3.309722e-01
7.021440800000e-02, 5.434783e-01, 3.309722e-01
7.097701600000e-02, 5.556913e-01, 3.309722e-01
7.173962400000e-02, 5.556913e-01, 3.321935e-01
7.250223200000e-02, 5.495848e-01, 3.321935e-01
7.326484000000e-02, 5.679042e-01, 3.321935e-01
7.402744800000e-02, 5.434783e-01, 3.321935e-01
7.479005600000e-02, 5.495848e-01, 3.334148e-01
7.555266400000e-02, 5.556913e-01, 3.309722e-01
7.631527200000e-02, 5.373718e-01, 3.334148e-01
7.707788000000e-02, 5.495848e-01, 3.321935e-01
7.784048800000e-02, 5.556913e-01, 3.309722e-01
7.860309600000e-02, 5.679042e-01, 3.309722e-01
7.936570400000e-02, 5.740107e-01, 3.321935e-01
8.012831200000e-02, 5.434783e-01, 3.321935e-01
8.089092000000e-02, 5.556913e-01, 3.309722e-01
8.165352800000e-02, 5.617977e-01, 3.309722e-01
8.241613600000e-02, 5.495848e-01, 3.321935e-01
8.317874400000e-02, 5.617977e-01, 3.321935e-01
8.394135200000e-02, 5.617977e-01, 3.334148e-01
8.470396000000e-02, 5.617977e-01, 3.321935e-01
8.546656800000e-02, 5.740107e-01, 3.309722e-01
8.622917600000e-02, 5.862237e-01, 3.321935e-01
8.699178400000e-02, 5.740107e-01, 3.321935e-01
8.775439200000e-02, 5.801172e-01, 3.321935e-01
8.851700000000e-02, 5.801172e-01, 3.321935e-01
8.927960800000e-02, 5.556913e-01, 3.321935e-01
9.004221600000e-02, 5.740107e-01, 3.321935e-01
9.080482400000e-02, 5.862237e-01, 3.321935e-01
9.156743200000e-02, 5.740107e-01, 3.321935e-01
9.233004000000e-02, 5.556913e-01, 3.309722e-01
9.309264800000e-02, 5.679042e-01, 3.321935e-01
9.385525600000e-02, 5.801172e-01, 3.309722e-01
9.461786400000e-02, 5.556913e-01, 3.321935e-01
9.538047200000e-02, 5.373718e-01, 3.321935e-01
9.614308000000e-02, 5.373718e-01, 3.309722e-01
9.690568800000e-02, 5.679042e-01, 3.321935e-01
9.766829600000e-02, 5.862237e-01, 3.334148e-01
9.843090400000e-02, 5.679042e-01, 3.321935e-01
9.919351200000e-02, 5.801172e-01, 3.309722e-01
9.995612000000e-02, 5.251588e-01, 1.648754e-01
1.007187280000e-01, 4.946263e-01, 2.442599e-03
1.014813360000e-01, 5.007328e-01, 3.663899e-03
1.022439440000e-01, 5.129458e-01, 3.663899e-03
1.030065520000e-01, 5.251588e-01, 3.663899e-03
1.037691600000e-01, 5.068393e-01, 4.885198e-03
1.045317680000e-01, 4.946263e-01, 3.663899e-03
1.052943760000e-01, 4.946263e-01, 4.885198e-03
1.060569840000e-01, 4.824133e-01, 3.663899e-03
1.068195920000e-01, 5.007328e-01, 4.885198e-03
1.075822000000e-01, 5.251588e-01, 2.442599e-03
1.083448080000e-01, 5.068393e-01, 3.663899e-03
1.091074160000e-01, 4.885198e-01, 4.885198e-03
1.098700240000e-01, 4.763068e-01, 4.885198e-03
1.106326320000e-01, 4.885198e-01, 2.442599e-03
1.113952400000e-01, 5.129458e-01, 3.663899e-03
1.121578480000e-01, 5.007328e-01, 4.885198e-03
1.129204560000e-01, 4.824133e-01, 2.442599e-03
1.136830640000e-01, 4.824133e-01, 3.663899e-03
1.144456720000e-01, 5.007328e-01, 2.442599e-03
1.152082800000e-01, 5.129458e-01, 4.885198e-03
1.159708880000e-01, 5.007328e-01, 4.885198e-03
1.167334960000e-01, 4.946263e-01, 2.442599e-03
1.174961040000e-01, 4.885198e-01, 4.885198e-03
1.182587120000e-01, 4.763068e-01, 2.442599e-03
1.190213200000e-01, 4.763068e-01, 3.663899e-03
1.197839280000e-01, 4.763068e-01, 4.885198e-03
1.205465360000e-01, 4.946263e-01, 2.442599e-03
1.213091440000e-01, 5.190523e-01, 2.442599e-03
1.220717520000e-01, 5.251588e-01, 3.663899e-03
1.228343600000e-01, 5.129458e-01, 4.885198e-03
1.235969680000e-01, 4.946263e-01, 4.885198e-03
1.243595760000e-01, 5.129458e-01, 4.885198e-03
1.251221840000e-01, 5.007328e-01, 4.885198e-03
1.258847920000e-01, 5.007328e-01, 2.442599e-03
1.266474000000e-01, 5.007328e-01, 2.442599e-03
1.274100080000e-01, 5.129458e-01, 3.663899e-03
1.281726160000e-01, 5.251588e-01, 3.663899e-03
1.289352240000e-01, 5.068393e-01, 2.442599e-03
1.296978320000e-01, 4.946263e-01, 3.663899e-03
1.304604400000e-01, 4.946263e-01, 3.663899e-03
1.312230480000e-01, 5.129458e-01, 3.663899e-03
1.319856560000e-01, 5.007328e-01, 4.885198e-03
1.327482640000e-01, 5.007328e-01, 4.885198e-03
1.335108720000e-01, 5.007328e-01, 4.885198e-03
1.342734800000e-01, 5.007328e-01, 2.442599e-03
1.350360880000e-01, 5.007328e-01, 3.663899e-03
1.357986960000e-01, 5.007328e-01, 2.442599e-03
1.365613040000e-01, 5.129458e-01, 2.442599e-03
1.373239120000e-01, 5.007328e-01, 4.885198e-03
1.380865200000e-01, 4.824133e-01, 3.663899e-03
1.388491280000e-01, 4.885198e-01, 3.663899e-03
1.396117360000e-01, 4.885198e-01, 3.663899e-03
1.403743440000e-01, 4.763068e-01, 2.442599e-03
1.411369520000e-01, 4.763068e-01, 3.663899e-03
1.418995600000e-01, 5.007328e-01, 4.885198e-03
1.426621680000e-01, 5.129458e-01, 2.442599e-03
1.434247760000e-01, 5.007328e-01, 2.442599e-03
1.441873840000e-01, 5.129458e-01, 2.442599e-03
1.449499920000e-01, 5.068393e-01, 2.442599e-03
1.457126000000e-01, 5.007328e-01, 2.442599e-03
1.464752080000e-01, 4.946263e-01, 3.663899e-03
1.472378160000e-01, 4.946263e-01, 2.442599e-03
1.480004240000e-01, 5.129458e-01, 2.442599e-03
1.487630320000e-01, 5.129458e-01, 3.663899e-03
1.495256400000e-01, 5.007328e-01, 2.442599e-03
1.502882480000e-01, 4.763068e-01, 3.663899e-03
1.510508560000e-01, 4.946263e-01, 3.663899e-03
1.518134640000e-01, 5.068393e-01, 2.442599e-03
1.525760720000e-01, 5.129458e-01, 2.442599e-03
1.533386800000e-01, 5.007328e-01, 3.663899e-03
1.541012880000e-01, 5.251588e-01, 2.442599e-03
1.548638960000e-01, 5.251588e-01, 3.663899e-03
1.556265040000e-01, 5.129458e-01, 3.663899e-03
1.563891120000e-01, 4.885198e-01, 3.663899e-03
1.571517200000e-01, 5.068393e-01, 3.663899e-03
1.579143280000e-01, 5.007328e-01, 2.442599e-03
1.586769360000e-01, 4.946263e-01, 3.663899e-03
1.594395440000e-01, 4.885198e-01, 2.442599e-03
1.602021520000e-01, 4.763068e-01, 3.663899e-03
1.609647600000e-01, 4.763068e-01, 4.885198e-03
1.617273680000e-01, 5.007328e-01, 2.442599e-03
1.624899760000e-01, 5.068393e-01, 3.663899e-03
1.632525840000e-01, 4.885198e-01, 3.663899e-03
1.640151920000e-01, 4.946263e-01, 4.885198e-03
1.647778000000e-01, 5.007328e-01, 3.663899e-03
1.655404080000e-01, 5.007328e-01, 3.663899e-03
1.663030160000e-01, 4.885198e-01, 3.663899e-03
1.670656240000e-01, 4.763068e-01, 4.885198e-03
1.678282320000e-01, 4.885198e-01, 2.442599e-03
1.685908400000e-01, 5.007328e-01, 2.442599e-03
1.693534480000e-01, 4.946263e-01, 3.663899e-03
1.701160560000e-01, 5.007328e-01, 3.663899e-03
1.708786640000e-01, 5.007328e-01, 3.663899e-03
1.716412720000e-01, 4.824133e-01, 4.885198e-03
1.724038800000e-01, 4.702003e-01, 4.885198e-03
1.731664880000e-01, 4.824133e-01, 3.663899e-03
1.739290960000e-01, 5.129458e-01, 3.663899e-03
1.746917040000e-01, 5.251588e-01, 2.442599e-03
1.754543120000e-01, 5.251588e-01, 3.663899e-03
1.762169200000e-01, 5.129458e-01, 2.442599e-03
1.769795280000e-01, 5.007328e-01, 2.442599e-03
1.777421360000e-01, 4.946263e-01, 3.663899e-03
1.785047440000e-01, 4.946263e-01, 2.442599e-03
1.792673520000e-01, 5.190523e-01, 4.885198e-03
1.800299600000e-01, 4.946263e-01, 4.885198e-03
1.807925680000e-01, 4.885198e-01, 3.663899e-03
1.815551760000e-01, 4.946263e-01, 2.442599e-03
1.823177840000e-01, 4.824133e-01, 2.442599e-03
1.830803920000e-01, 4.824133e-01, 3.663899e-03
1.838430000000e-01, 4.946263e-01, 2.442599e-03
1.846056080000e-01, 5.190523e-01, 3.663899e-03
1.853682160000e-01, 5.190523e-01, 2.442599e-03
1.861308240000e-01, 4.946263e-01, 3.663899e-03
1.868934320000e-01, 4.763068e-01, 2.442599e-03
1.876560400000e-01, 4.946263e-01, 3.663899e-03
1.884186480000e-01, 5.068393e-01, 3.663899e-03
1.891812560000e-01, 4.763068e-01, 3.663899e-03
1.899438640000e-01, 5.007328e-01, 4.885198e-03
1.907064720000e-01, 5.129458e-01, 3.663899e-03
1.914690800000e-01, 5.312653e-01, 3.663899e-03
1.922316880000e-01, 5.251588e-01, 4.885198e-03
1.929942960000e-01, 5.068393e-01, 2.442599e-03
1.937569040000e-01, 5.007328e-01, 4.885198e-03
1.945195120000e-01, 5.068393e-01, 3.663899e-03
1.952821200000e-01, 5.251588e-01, 2.442599e-03
1.960447280000e-01, 5.129458e-01, 2.442599e-03
1.968073360000e-01, 5.007328e-01, 2.442599e-03
1.975699440000e-01, 5.068393e-01, 2.442599e-03
1.983325520000e-01, 5.251588e-01, 2.442599e-03
1.990951600000e-01, 5.190523e-01, 4.885198e-03
1.998577680000e-01, 5.495848e-01, 1.734245e-01
2.006203760000e-01, 5.679042e-01, 3.346361e-01
2.013829840000e-01, 5.373718e-01, 3.346361e-01
2.021455920000e-01, 5.312653e-01, 3.334148e-01
2.029082000000e-01, 5.556913e-01, 3.334148e-01
2.036708080000e-01, 5.617977e-01, 3.334148e-01
2.044334160000e-01, 5.679042e-01, 3.334148e-01
2.051960240000e-01, 5.801172e-01, 3.346361e-01
2.059586320000e-01, 5.617977e-01, 3.346361e-01
2.067212400000e-01, 5.495848e-01, 3.346361e-01
2.074838480000e-01, 5.495848e-01, 3.321935e-01
2.082464560000e-01, 5.801172e-01, 3.346361e-01
2.090090640000e-01, 5.556913e-01, 3.346361e-01
2.097716720000e-01, 5.434783e-01, 3.334148e-01
2.105342800000e-01, 5.434783e-01, 3.334148e-01
2.112968880000e-01, 5.434783e-01, 3.346361e-01
2.120594960000e-01, 5.801172e-01, 3.346361e-01
2.128221040000e-01, 5.862237e-01, 3.334148e-01
2.135847120000e-01, 5.801172e-01, 3.334148e-01
2.143473200000e-01, 5.740107e-01, 3.346361e-01
2.151099280000e-01, 5.556913e-01, 3.346361e-01
2.158725360000e-01, 5.556913e-01, 3.346361e-01
2.166351440000e-01, 5.617977e-01, 3.346361e-01
2.173977520000e-01, 5.740107e-01, 3.346361e-01
2.181603600000e-01, 5.617977e-01, 3.346361e-01
2.189229680000e-01, 5.679042e-01, 3.346361e-01
2.196855760000e-01, 5.556913e-01, 3.346361e-01
2.204481840000e-01, 5.373718e-01, 3.346361e-01
2.212107920000e-01, 5.679042e-01, 3.346361e-01
2.219734000000e-01, 5.556913e-01, 3.346361e-01
2.227360080000e-01, 5.434783e-01, 3.346361e-01
2.234986160000e-01, 5.434783e-01, 3.346361e-01
2.242612240000e-01, 5.862237e-01, 3.346361e-01
2.250238320000e-01, 5.740107e-01, 3.334148e-01
2.257864400000e-01, 5.556913e-01, 3.346361e-01
2.265490480000e-01, 5.495848e-01, 3.346361e-01
2.273116560000e-01, 5.617977e-01, 3.346361e-01
2.280742640000e-01, 5.495848e-01, 3.346361e-01
2.288368720000e-01, 5.495848e-01, 3.346361e-01
2.295994800000e-01, 5.679042e-01, 3.346361e-01
2.303620880000e-01, 5.556913e-01, 3.346361e-01
2.311246960000e-01, 5.679042e-01, 3.334148e-01
2.318873040000e-01, 5.617977e-01, 3.346361e-01
2.326499120000e-01, 5.556913e-01, 3.334148e-01
2.334125200000e-01, 5.617977e-01, 3.346361e-01
2.341751280000e-01, 5.801172e-01, 3.346361e-01
2.349377360000e-01, 5.556913e-01, 3.346361e-01
2.357003440000e-01, 5.312653e-01, 3.346361e-01
2.364629520000e-01, 5.373718e-01, 3.346361e-01
2.372255600000e-01, 5.373718e-01, 3.346361e-01
2.379881680000e-01, 5.556913e-01, 3.346361e-01
2.387507760000e-01, 5.679042e-01, 3.334148e-01
2.395133840000e-01, 5.617977e-01, 3.346361e-01
2.402759920000e-01, 5.556913e-01, 3.334148e-01
2.410386000000e-01, 5.740107e-01, 3.346361e-01
2.418012080000e-01, 5.801172e-01, 3.346361e-01
2.425638160000e-01, 5.801172e-01, 3.321935e-01
2.433264240000e-01, 5.740107e-01, 3.346361e-01
2.440890320000e-01, 5.495848e-01, 3.334148e-01
2.448516400000e-01, 5.373718e-01, 3.334148e-01
2.456142480000e-01, 5.556913e-01, 3.346361e-01
2.463768560000e-01, 5.740107e-01, 3.346361e-01
2.471394640000e-01, 5.434783e-01, 3.346361e-01
2.479020720000e-01, 5.434783e-01, 3.346361e-01
2.486646800000e-01, 5.373718e-01, 3.358574e-01
2.494272880000e-01, 5.679042e-01, 3.334148e-01
2.501898960000e-01, 5.373718e-01, 3.321935e-01
2.509525040000e-01, 5.495848e-01, 3.346361e-01
2.517151120000e-01, 5.495848e-01, 3.346361e-01
2.524777200000e-01, 5.495848e-01, 3.334148e-01
2.532403280000e-01, 5.679042e-01, 3.346361e-01
2.540029360000e-01, 5.495848e-01, 3.346361e-01
2.547655440000e-01, 5.617977e-01, 3.346361e-01
2.555281520000e-01, 5.862237e-01, 3.346361e-01
2.562907600000e-01, 5.862237e-01, 3.346361e-01
2.570533680000e-01, 5.556913e-01, 3.334148e-01
2.578159760000e-01, 5.556913e-01, 3.346361e-01
2.585785840000e-01, 5.556913e-01, 3.334148e-01
2.593411920000e-01, 5.434783e-01, 3.346361e-01
2.601038000000e-01, 5.312653e-01, 3.334148e-01
2.608664080000e-01, 5.312653e-01, 3.346361e-01
2.616290160000e-01, 5.556913e-01, 3.334148e-01
2.623916240000e-01, 5.679042e-01, 3.346361e-01
2.631542320000e-01, 5.495848e-01, 3.334148e-01
2.639168400000e-01, 5.617977e-01, 3.346361e-01
2.646794480000e-01, 5.556913e-01, 3.334148e-01
2.654420560000e-01, 5.495848e-01, 3.346361e-01
2.662046640000e-01, 5.862237e-01, 3.334148e-01
2.669672720000e-01, 5.617977e-01, 3.346361e-01
2.677298800000e-01, 5.495848e-01, 3.346361e-01
2.684924880000e-01, 5.556913e-01, 3.346361e-01
2.692550960000e-01, 5.373718e-01, 3.346361e-01
2.700177040000e-01, 5.556913e-01, 3.346361e-01
2.707803120000e-01, 5.679042e-01, 3.334148e-01
2.715429200000e-01, 5.679042e-01, 3.346361e-01
2.723055280000e-01, 5.495848e-01, 3.346361e-01
2.730681360000e-01, 5.495848e-01, 3.346361e-01
2.738307440000e-01, 5.617977e-01, 3.334148e-01
2.745933520000e-01, 5.679042e-01, 3.334148e-01
2.753559600000e-01, 5.556913e-01, 3.346361e-01
2.761185680000e-01, 5.617977e-01, 3.346361e-01
2.768811760000e-01, 5.679042e-01, 3.346361e-01
2.776437840000e-01, 5.679042e-01, 3.334148e-01
2.784063920000e-01, 5.740107e-01, 3.334148e-01
2.791690000000e-01, 5.801172e-01, 3.346361e-01
2.799316080000e-01, 5.740107e-01, 3.346361e-01
2.806942160000e-01, 5.556913e-01, 3.346361e-01
2.814568240000e-01, 5.373718e-01, 3.346361e-01
2.822194320000e-01, 5.373718e-01, 3.334148e-01
2.829820400000e-01, 5.373718e-01, 3.334148e-01
2.837446480000e-01, 5.556913e-01, 3.346361e-01
